StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,Consent,Age,Gender,Gender_3_TEXT,Race,Race_8_TEXT,Education,Party,Party_8_TEXT,PartyRep,PartyDem,PartyLean,PO,POLib,POCon,POLean,Voter1Dem,Voter1Sup,Voter1Fair,Voter1GovParty,Voter1Party,Election1Dem,Election1Sup,Election1Fair,Election1GovParty,Election1Party,ATTN,Compromise1Dem,Compromise1Sup,Compromise1Fair,Compromis1GovParty,Compromise1Party,ImportanceRank_1,ImportanceRank_2,ImportanceRank_3,ImportanceRank_4,ImportanceRank_5,ImportanceRank_6,ImportanceRank_7,ImportanceRank_8,ImportanceRank_9,ImportanceRank_10,ImportanceRank_DO,MC_MIP,MC_LIP,MC_Environment,MC_Abortion,MC_Unemployment,MC_Immigration,MC_Healthcare,MC_Education,MC_Gun,MC_Trade,MC_Inflation,MC_Democracy,FeelingTherm_1,FeelingTherm_2,Meta_Ingroup _1,Meta_Ingroup _2,Meta_Ingroup _3,Meta_Ingroup _4,Meta_Ingroup _5,Meta_Ingroup _DO,Meta_Outgroup _1,Meta_Outgroup _2,Meta_Outgroup _3,Meta_Outgroup _4,Meta_Outgroup _5,Meta_Outgroup _DO,Any_Else,BotCheck,Party,Inparty,Outparty,Group,VLoser,EWinner,CompromiseGov,CompromiseLeg,First,mip,lip,FL_77_DO,FL_83_DO,FL_107_DO,FL_73_DO,FL_112_DO,FL_120_DO,FL_115_DO,Voter1_DO,Election1_DO,Compromise1_DO,MOP_DO,MoralizedIdentity_DO
1/13/24 12:30,1/13/24 12:40,0,99,626,0,1/13/24 13:30,1,1,80,1,,1,,3,1,,4,,,2,,3,,0,0,0,0,0,-2,-2,0,1,0,3,-3,-2,-2,0,0,10,6,8,1,7,4,9,5,3,2,10|8|1|3|2|5|6|9|4|7,2,4,,,1,,1,,,,,,76,33,4,4,4,4,4,3|5|4|2|1,4,3,3,4,4,1|5|2|3|4,none,Dune,Republican,Republican,Democrat,4,Republican,Republican,,,MOP,Illegal immigration,The environment,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Dem|Voter1Sup,Election1|Election1Dem|Election1Party|ATTN|Election1Sup|Election1GovParty|Election1Fair,Compromise1N|Compromise1Sup|Compromise1Party|Compromise1Dem|Compromise1Fair|Compromis1GovParty,MC_Unemployment|MC_MIP|MC_Healthcare|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 13:16,1/13/24 13:30,0,100,864,1,1/13/24 13:30,1,1,54,1,,1,,7,1,,3,,,2,,2,,0,2,2,1,1,-1,-2,-2,0,0,3,2,-1,2,-1,-1,9,1,3,5,4,10,7,6,2,8,2|7|10|6|4|8|3|5|1|9,3,2,,,,1,,,,,0,,77,67,4,4,4,4,4,4|2|5|3|1,4,3,3,4,4,2|1|4|3|5,,North by Northwest,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,MOP,Abortion,Education,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1|Voter1Fair|Voter1Sup|Voter1Party|Voter1GovParty|Voter1Dem,Election1N|Election1Fair|Election1GovParty|ATTN|Election1Party|Election1Sup|Election1Dem,Compromise1|Compromise1Sup|Compromis1GovParty|Compromise1Fair|Compromise1Party|Compromise1Dem,MC_Immigration|MC_LIP|MC_Inflation|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 13:26,1/13/24 13:32,0,100,363,1,1/13/24 13:32,1,1,30,2,,5,,5,1,,3,,,2,,3,,-1,-2,1,-1,-1,0,0,0,1,0,3,0,0,-1,-1,-1,4,10,9,2,3,8,1,5,7,6,4|5|1|8|7|10|9|6|3|2,2,1,,,3,2,,,,,,,73,61,4,3,3,4,4,5|1|2|3|4,3,3,2,3,3,2|4|3|1|5,None,Titanic,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,MOP,Gun control,Abortion,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Voter1|Compromise1|Election1,Voter1|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Sup|Voter1Dem,Election1N|Election1Dem|Election1Fair|ATTN|Election1Party|Election1Sup|Election1GovParty,Compromise1|Compromise1Sup|Compromise1Party|Compromise1Dem|Compromise1Fair|Compromis1GovParty,MC_Immigration|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 13:48,1/13/24 13:56,0,100,489,1,1/13/24 13:56,0.899999976,1,49,2,,1,,2,1,,3,,,2,,3,,0,-3,-3,1,1,0,-3,-3,0,0,3,0,-3,-3,-1,-1,7,5,1,6,3,4,8,9,2,10,8|2|9|4|5|6|3|7|1|10,2,2,,,,,,2,2,,,,81,71,4,4,4,4,4,4|5|2|1|3,3,3,3,3,3,3|4|5|1|2,no,top gun,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,MOP,Unemployment,Democracy,,FL_85,FL_108,,,FL_121|MoralizedIdentity,Election1|Compromise1|Voter1,Voter1|Voter1Party|Voter1GovParty|Voter1Sup|Voter1Fair|Voter1Dem,Election1N|Election1Dem|Election1Party|ATTN|Election1Fair|Election1Sup|Election1GovParty,Compromise1|Compromise1Party|Compromise1Sup|Compromis1GovParty|Compromise1Fair|Compromise1Dem,MC_Education|MC_LIP|MC_Gun|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 14:08,1/13/24 14:16,0,100,448,1,1/13/24 14:16,0.699999988,1,33,2,,1,,5,3,,,,1,2,,2,,0,-2,-2,-1,-1,-2,-2,-2,-1,1,3,-2,-2,-2,0,0,7,6,2,5,1,3,10,8,4,9,3|5|7|6|9|2|1|4|10|8,1,1,,,1,,,,,,,1,60,35,2,1,2,2,2,1|2|4|5|3,2,1,2,2,2,3|2|5|4|1,,Princess Bride,Republican,Republican,Democrat,4,Republican,Republican,,,MOP,Health care,Gun control,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1|Voter1Party|Voter1GovParty|Voter1Sup|Voter1Fair|Voter1Dem,Election1|Election1Dem|Election1Sup|ATTN|Election1Party|Election1GovParty|Election1Fair,Compromise1N|Compromise1Dem|Compromise1Fair|Compromise1Sup|Compromis1GovParty|Compromise1Party,MC_Democracy|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 14:57,1/13/24 15:03,0,100,339,1,1/13/24 15:03,0.899999976,1,32,2,,1,,7,1,,2,,,2,,2,,0,2,2,0,0,0,-2,-2,0,0,3,0,0,0,1,1,10,8,3,5,2,4,6,9,1,7,2|6|5|9|8|3|1|4|7|10,2,1,,,,,1,,,,,1,50,50,1,1,1,1,1,2|4|5|1|3,1,1,1,1,1,2|5|3|1|4,,titanic,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,Dem,Inflation,The environment,,FL_86,FL_109,Voter1|Election1|Compromise1,FL_111|MoralizedIdentity,,,Voter1|Voter1Fair|Voter1Sup|Voter1Party|Voter1Dem|Voter1GovParty,Election1N|Election1Dem|Election1Fair|ATTN|Election1Sup|Election1Party|Election1GovParty,Compromise1|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromise1Party,MC_Democracy|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 15:28,1/13/24 15:33,0,100,288,1,1/13/24 15:33,1,1,68,1,,1,,7,1,,2,,,2,,3,,0,0,0,0,0,-3,-3,-3,-1,-1,3,-1,-1,-1,1,1,9,10,3,2,7,8,6,5,1,4,5|6|3|1|2|9|8|10|7|4,4,4,,,,4,,,,2,,,71,71,3,3,3,3,3,4|1|5|3|2,3,3,3,3,3,1|3|2|5|4,,Chariots of fire,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,Dem,Inflation,Abortion,,FL_89,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Sup|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Party,Election1|Election1Sup|Election1Party|ATTN|Election1Dem|Election1Fair|Election1GovParty,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Sup|Compromise1Dem|Compromise1Fair,MC_Immigration|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 15:38,1/13/24 15:44,0,100,331,1,1/13/24 15:44,1,1,53,2,,1,,5,1,,4,,,2,,4,,-3,-3,-3,-1,-1,-1,-1,-1,1,1,3,-2,-1,-1,0,0,10,5,9,1,7,6,4,8,2,3,1|3|10|8|5|6|9|7|4|2,4,0,,,,,2,,,,3,,95,1,4,4,5,5,4,2|3|5|1|4,5,5,3,5,5,3|5|4|1|2,I think regardless of politics politicians should listen to the will of the people,When Harry Met Sally,Republican,Republican,Democrat,4,Republican,Republican,,,Dem,Illegal immigration,The environment,,FL_87,FL_109,Election1|Compromise1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Party|Voter1Sup,Election1|Election1Fair|Election1GovParty|ATTN|Election1Party|Election1Sup|Election1Dem,Compromise1N|Compromise1Fair|Compromise1Party|Compromise1Sup|Compromis1GovParty|Compromise1Dem,MC_Healthcare|MC_LIP|MC_Inflation|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 14:49,1/13/24 14:53,0,99,236,0,1/13/24 15:49,0.899999976,1,28,1,,1,,5,1,,3,,,2,,3,,3,3,3,1,0,0,0,0,1,1,3,0,-2,-2,0,0,10,9,2,7,8,4,6,5,1,3,3|4|10|6|8|1|5|9|2|7,4,0,,,4,,,,,,,2,81,22,3,2,1,1,3,1|5|2|4|3,2,2,1,2,3,5|1|4|3|2,,Dune,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,MOP,Inflation,The environment,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1N|Voter1GovParty|Voter1Dem|Voter1Sup|Voter1Party|Voter1Fair,Election1|Election1GovParty|Election1Sup|ATTN|Election1Dem|Election1Fair|Election1Party,Compromise1|Compromise1Fair|Compromise1Sup|Compromise1Party|Compromis1GovParty|Compromise1Dem,MC_Democracy|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 14:51,1/13/24 14:54,0,99,192,0,1/13/24 15:51,0.899999976,1,28,2,,1,,2,1,,4,,,2,,4,,-1,-1,-2,-1,-1,-1,-1,1,1,1,0,-1,-2,-2,-1,1,8,10,2,1,4,3,5,9,6,7,5|7|2|3|4|6|1|9|10|8,2,3,,,,,2,,,,2,,41,46,5,2,3,2,4,2|3|4|5|1,3,4,3,2,4,5|1|2|3|4,,Don’t breathe,Republican,Republican,Democrat,1,Democrat,Democrat,,,MOP,Illegal immigration,Abortion,,FL_84,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1|Voter1Party|Voter1Dem|Voter1GovParty|Voter1Fair|Voter1Sup,Election1|Election1Sup|Election1Dem|ATTN|Election1GovParty|Election1Fair|Election1Party,Compromise1N|Compromise1Dem|Compromis1GovParty|Compromise1Fair|Compromise1Party|Compromise1Sup,MC_Healthcare|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 16:33,1/13/24 16:38,0,100,337,1,1/13/24 16:38,0.899999976,1,62,2,,1,,3,1,,4,,,2,,4,,0,0,0,0,0,2,-3,-3,-1,-1,3,-3,-3,-3,-1,-1,10,6,7,2,3,5,8,9,4,1,9|5|4|6|2|1|3|7|8|10,4,1,,,,,,3,1,,,,100,1,4,4,4,4,4,1|4|2|3|5,1,1,1,1,1,5|3|4|2|1,no,Forrest Gump,Republican,Republican,Democrat,1,Democrat,Democrat,,,Dem,Democracy,The environment,,FL_84,FL_109,Election1|Voter1|Compromise1,FL_111|MoralizedIdentity,,,Voter1|Voter1Dem|Voter1Fair|Voter1Sup|Voter1Party|Voter1GovParty,Election1|Election1GovParty|Election1Fair|ATTN|Election1Dem|Election1Sup|Election1Party,Compromise1N|Compromise1Fair|Compromise1Dem|Compromis1GovParty|Compromise1Party|Compromise1Sup,MC_Education|MC_LIP|MC_Gun|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 16:52,1/13/24 17:02,0,100,603,1,1/13/24 17:02,1,1,44,1,,1,,3,1,,4,,,2,,4,,0,2,0,1,1,0,0,0,1,0,3,0,0,2,1,1,9,4,6,3,2,1,7,8,5,10,9|5|10|8|3|4|2|7|1|6,3,3,,,,3,,,,3,,,100,50,5,5,5,5,5,1|2|3|4|5,1,1,1,5,5,5|4|3|1|2,,Wizard of Oz,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,MOP,Education,Democracy,,FL_89,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Voter1|Election1,Voter1N|Voter1Sup|Voter1Fair|Voter1Dem|Voter1Party|Voter1GovParty,Election1|Election1Dem|Election1Party|ATTN|Election1GovParty|Election1Fair|Election1Sup,Compromise1|Compromise1Sup|Compromise1Dem|Compromis1GovParty|Compromise1Fair|Compromise1Party,MC_Immigration|MC_MIP|MC_Trade|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 17:16,1/13/24 17:24,0,100,461,1,1/13/24 17:24,0.899999976,1,60,2,,1,,2,1,,3,,,3,,,1,0,-1,1,0,0,-3,-2,-2,1,1,3,0,2,3,-1,0,10,6,5,8,2,4,3,9,1,7,1|5|7|2|3|9|10|4|8|6,4,1,,,,,,4,3,,,,85,40,4,4,4,3,3,5|4|1|2|3,2,4,3,3,3,1|5|4|3|2,Not at this time.,Legally Blonde,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,Dem,Inflation,The environment,,FL_88,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1N|Voter1Dem|Voter1Fair|Voter1Sup|Voter1GovParty|Voter1Party,Election1|Election1Dem|Election1GovParty|ATTN|Election1Sup|Election1Fair|Election1Party,Compromise1|Compromise1Party|Compromise1Sup|Compromise1Dem|Compromise1Fair|Compromis1GovParty,MC_Gun|MC_MIP|MC_Education|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 17:37,1/13/24 17:48,0,100,680,1,1/13/24 17:48,1,1,40,2,,"1,2",,3,3,,,,1,3,,,1,-2,-2,-2,1,1,-2,-2,-2,-1,0,3,-3,-3,-3,-1,-1,5,9,6,10,1,4,8,3,2,7,7|2|1|5|9|4|8|6|3|10,3,2,,,,,,,1,,,2,50,50,3,2,2,1,1,3|2|4|5|1,3,1,1,1,1,1|3|4|2|5,good luck with your research!,the lion king,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,Dem,Health care,Illegal immigration,,FL_85,FL_109,Election1|Voter1|Compromise1,FL_111|MoralizedIdentity,,,Voter1|Voter1Fair|Voter1Dem|Voter1Party|Voter1GovParty|Voter1Sup,Election1N|Election1Dem|Election1GovParty|ATTN|Election1Party|Election1Fair|Election1Sup,Compromise1|Compromise1Fair|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Dem,MC_Gun|MC_LIP|MC_Democracy|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 18:44,1/13/24 18:49,0,100,299,1,1/13/24 18:49,1,1,23,2,,1,,5,1,,2,,,2,,2,,-2,-2,-1,-1,-1,0,0,0,0,0,3,-1,-1,-1,1,1,6,8,9,7,2,3,4,10,1,5,8|5|1|4|3|2|9|10|6|7,0,0,1,1,,,,,,,,,42,42,2,1,1,2,1,1|2|3|5|4,1,1,1,1,1,5|1|3|2|4,,Tangled,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,MOP,Inflation,Free trade agreements,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Election1|Voter1|Compromise1,Voter1|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Dem,Election1N|Election1Fair|Election1GovParty|ATTN|Election1Sup|Election1Party|Election1Dem,Compromise1|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromise1Sup,MC_Environment|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 18:43,1/13/24 18:51,0,100,474,1,1/13/24 18:51,1,1,61,2,,1,,3,1,,3,,,2,,4,,0,0,0,0,0,-3,-3,-3,0,-1,3,0,0,-1,0,0,10,2,6,3,9,8,5,7,4,1,10|7|2|4|3|8|6|1|5|9,3,2,,,,2,,,,0,,,71,7,4,4,4,3,3,5|3|2|1|4,4,3,3,3,3,3|4|2|5|1,,twilight,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,Dem,Democracy,The environment,,FL_89,FL_109,Election1|Voter1|Compromise1,MoralizedIdentity|FL_111,,,Voter1N|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Fair|Voter1Dem,Election1|Election1Party|Election1Dem|ATTN|Election1Fair|Election1GovParty|Election1Sup,Compromise1|Compromise1Party|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Sup,MC_Trade|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 19:05,1/13/24 19:15,0,100,579,1,1/13/24 19:15,1,1,72,1,,1,,4,1,,3,,,2,,4,,3,3,3,1,1,-2,-2,-2,-1,-1,3,3,3,3,1,1,10,2,7,1,4,6,9,8,3,5,6|7|1|5|4|9|10|3|8|2,4,0,,4,,,,3,,,,,61,4,2,3,3,3,3,2|5|1|3|4,1,1,1,1,1,1|2|3|5|4,Nothing.,The Ten Commandments,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,Dem,Illegal immigration,The environment,,FL_86,FL_109,Compromise1|Voter1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1Party|Voter1GovParty|Voter1Dem|Voter1Fair|Voter1Sup,Election1N|Election1Dem|Election1Sup|ATTN|Election1Party|Election1GovParty|Election1Fair,Compromise1|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromis1GovParty|Compromise1Party,MC_Abortion|MC_MIP|MC_Education|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 19:39,1/13/24 19:45,0,100,328,1,1/13/24 19:45,1,1,58,2,,1,,5,1,,4,,,2,,4,,0,2,0,-1,-1,0,2,0,1,1,3,0,0,0,0,0,10,6,3,2,8,1,9,7,4,5,7|6|1|9|10|2|8|4|3|5,4,0,,,,4,,,0,,,,22,1,4,4,4,4,4,5|2|3|1|4,4,4,4,4,4,1|5|4|2|3,Thank you for letting me participate.,Slapshot,Republican,Republican,Democrat,4,Republican,Republican,,,MOP,Education,The environment,,FL_87,FL_108,,,MoralizedIdentity|FL_121,Election1|Compromise1|Voter1,Voter1|Voter1Party|Voter1Fair|Voter1GovParty|Voter1Dem|Voter1Sup,Election1|Election1Dem|Election1Sup|ATTN|Election1Fair|Election1GovParty|Election1Party,Compromise1N|Compromis1GovParty|Compromise1Party|Compromise1Fair|Compromise1Dem|Compromise1Sup,MC_Immigration|MC_MIP|MC_Gun|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 20:57,1/13/24 21:11,0,100,826,1,1/13/24 21:11,0.899999976,1,41,1,,1,,5,1,,2,,,2,,2,,-2,-1,-2,1,1,-3,-2,0,-1,-1,3,3,-2,-2,1,0,2,9,3,7,6,4,10,8,5,1,7|3|9|4|2|10|8|5|1|6,3,2,,1,,,,2,,,,,51,30,3,2,2,2,1,4|5|3|1|2,2,3,2,1,2,1|4|2|5|3,"Thanks for letting me participate in your study, I hope your able to change the world!",Wayne's World,Republican,Republican,Democrat,1,Democrat,Democrat,,,Dem,Democracy,Gun control,,FL_84,FL_109,Compromise1|Voter1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Fair|Voter1Party,Election1|Election1Fair|Election1Party|ATTN|Election1Sup|Election1GovParty|Election1Dem,Compromise1N|Compromise1Fair|Compromise1Party|Compromis1GovParty|Compromise1Sup|Compromise1Dem,MC_Education|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 21:19,1/13/24 21:27,0,100,457,1,1/13/24 21:27,1,1,54,2,,1,,5,1,,3,,,2,,3,,1,2,2,1,1,-3,-3,-3,-1,-1,3,-1,-1,-1,1,1,3,5,7,1,2,6,10,8,4,9,1|2|6|3|7|5|10|4|8|9,2,2,,3,,,,,,,3,,60,1,3,3,3,4,4,2|1|5|4|3,1,2,2,2,4,3|5|1|2|4,Thanks for the chance to participate.,Top Gun,Republican,Republican,Democrat,6,,Democrat,Republican,Democrat,Dem,Illegal immigration,Gun control,,FL_89,FL_109,Compromise1|Voter1|Election1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Party|Voter1Fair,Election1|Election1Dem|Election1Party|ATTN|Election1Sup|Election1GovParty|Election1Fair,Compromise1|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromis1GovParty,MC_Inflation|MC_LIP|MC_Abortion|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 21:14,1/13/24 21:36,0,100,1290,1,1/13/24 21:36,0.899999976,1,76,2,,"1,4",,3,1,,4,,,2,,3,,-2,-1,-1,1,1,-2,-2,-2,-1,-1,3,-3,-3,-3,-1,-1,8,7,5,2,6,3,9,10,4,1,10|8|6|9|2|5|1|4|3|7,4,1,,,,,,4,3,,,,85,5,4,4,4,4,4,4|2|3|5|1,1,3,3,4,4,5|2|1|3|4,No,Don't have one favorite movie,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,MOP,Democracy,Free trade agreements,,FL_85,FL_108,,,MoralizedIdentity|FL_121,Election1|Compromise1|Voter1,Voter1|Voter1Dem|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Sup,Election1N|Election1Dem|Election1GovParty|ATTN|Election1Party|Election1Sup|Election1Fair,Compromise1|Compromise1Dem|Compromise1Sup|Compromise1Party|Compromis1GovParty|Compromise1Fair,MC_Education|MC_LIP|MC_Gun|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/13/24 21:26,1/13/24 21:44,0,100,1071,1,1/13/24 21:44,0.899999976,1,42,2,,1,,2,1,,2,,,3,,,-1,0,0,0,-1,-1,-3,-3,-3,0,0,3,-3,-3,-3,1,0,9,3,5,4,6,7,10,8,2,1,1|10|6|8|2|4|3|7|5|9,2,2,,,,2,,,,,1,,50,51,3,2,2,5,5,1|2|3|4|5,3,2,3,5,5,5|3|2|1|4,"No, thank you.",The Theory of Everything ,Republican,Republican,Democrat,3,Republican,,Republican,Democrat,Dem,Democracy,Gun control,,FL_86,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1Fair|Voter1Dem|Voter1Party|Voter1Sup|Voter1GovParty,Election1N|Election1Fair|Election1GovParty|ATTN|Election1Sup|Election1Party|Election1Dem,Compromise1|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromise1Party|Compromis1GovParty,MC_Immigration|MC_LIP|MC_Inflation|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 21:41,1/13/24 21:49,0,100,487,1,1/13/24 21:49,1,1,39,2,,1,,4,1,,2,,,2,,2,,-3,1,0,1,1,3,-3,-3,-1,-1,3,0,0,0,0,0,9,5,8,6,7,4,10,3,1,2,8|6|4|5|10|3|2|1|7|9,2,1,,2,,,1,,,,,,80,10,4,4,4,4,4,2|5|4|3|1,1,1,1,1,1,4|2|3|1|5,no,ET,Republican,Republican,Democrat,1,Democrat,Democrat,,,MOP,Inflation,Gun control,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Voter1|Compromise1|Election1,Voter1|Voter1Fair|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Dem,Election1|Election1Party|Election1Fair|ATTN|Election1GovParty|Election1Dem|Election1Sup,Compromise1N|Compromise1Party|Compromise1Sup|Compromise1Dem|Compromis1GovParty|Compromise1Fair,MC_Abortion|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/13/24 21:18,1/13/24 21:30,0,99,690,0,1/13/24 22:18,1,1,31,2,,1,,4,3,,,,0,3,,,1,0,-3,-2,0,0,-3,-3,-3,1,1,3,3,-3,-3,-1,-1,7,5,2,3,4,6,10,9,1,8,3|2|4|9|6|1|10|5|7|8,4,4,2,,,,1,,,,,,88,7,5,3,3,4,4,3|2|5|4|1,1,1,1,1,5,4|2|3|1|5,I hope you get the data needed to complete this research ,Selina,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,MOP,Inflation,Gun control,FL_78,FL_88,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Election1|Voter1,Voter1N|Voter1Fair|Voter1Dem|Voter1Sup|Voter1GovParty|Voter1Party,Election1|Election1Party|Election1Dem|ATTN|Election1GovParty|Election1Sup|Election1Fair,Compromise1|Compromise1Fair|Compromise1Sup|Compromis1GovParty|Compromise1Party|Compromise1Dem,MC_Healthcare|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/14/24 0:27,1/14/24 0:37,0,99,589,0,1/14/24 1:27,1,1,56,2,,2,,3,1,,3,,,2,,3,,-2,-3,-2,-1,-1,-3,-3,-3,-1,-1,3,-2,-2,-2,-1,-1,5,1,10,4,2,7,3,6,8,9,8|1|6|2|4|7|9|3|5|10,4,2,,,,2,,3,,,,,72,42,4,3,3,3,3,2|1|4|5|3,1,2,1,1,4,5|2|1|3|4,,Lord of the Ring Return of the King,Republican,Republican,Democrat,4,Republican,Republican,,,Dem,Abortion,Unemployment,,FL_87,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Fair|Voter1Party,Election1|Election1GovParty|Election1Sup|ATTN|Election1Dem|Election1Party|Election1Fair,Compromise1N|Compromise1Dem|Compromise1Sup|Compromis1GovParty|Compromise1Party|Compromise1Fair,MC_Education|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/14/24 1:21,1/14/24 1:33,0,100,681,1,1/14/24 1:33,0.899999976,1,35,2,,1,,4,1,,3,,,2,,3,,0,-2,0,0,0,-3,-3,-3,1,1,3,-3,-1,-2,1,-1,,,,,,,,,,,9|2|3|6|4|1|5|8|7|10,2,2,,,3,,2,,,,,,50,25,4,3,3,2,2,2|5|1|4|3,3,1,2,2,3,5|2|1|4|3,,Wold of Wall Street,Republican,Republican,Democrat,5,,Republican,Democrat,Republican,MOP,Democracy,Democracy,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1N|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Fair|Voter1Dem,Election1|Election1Party|Election1GovParty|ATTN|Election1Fair|Election1Dem|Election1Sup,Compromise1|Compromise1Dem|Compromise1Fair|Compromis1GovParty|Compromise1Sup|Compromise1Party,MC_Healthcare|MC_MIP|MC_Unemployment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
